School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Lipscomb,ASUN,Natalia Carapazza,Fr.,192,13.0,0.0,USA,"Tarpon Springs, Fla.",,https://lipscombsports.com/sports/womens-soccer/stats/2025,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Defender
Lipscomb,ASUN,Kaïna Cesar,,1690,19.0,19.0,,,,https://lipscombsports.com/sports/womens-soccer/stats/2025,,High,,,Goalkeeper
Lipscomb,ASUN,Bekah Doolittle,,2032,23.0,23.0,,,,https://lipscombsports.com/sports/womens-soccer/stats/2025,,High,,,Defender
Lipscomb,ASUN,Savannah Morgan,,40,3.0,0.0,,,,https://lipscombsports.com/sports/womens-soccer/stats/2025,,High,,,Defender
Lipscomb,ASUN,Gabby Ramdeen,,94,6.0,0.0,,,,https://lipscombsports.com/sports/womens-soccer/stats/2025,,High,,,Midfielder
Lipscomb,ASUN,Audrey Tucker,Fr.,382,6.0,4.0,USA,"Brentwood, Tenn.",,https://lipscombsports.com/sports/womens-soccer/stats/2025,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Lipscomb,ASUN,Teah Vloedman,Sr.,85,2.0,2.0,USA,"San Antonio, Texas",,https://lipscombsports.com/sports/womens-soccer/stats/2025,https://lipscombsports.com/sports/womens-soccer/roster,High,,2027,Midfielder
Lipscomb,ASUN,Sadie Wilkinson,Jr.,620,18.0,6.0,USA,"Annapolis, Md.",,https://lipscombsports.com/sports/womens-soccer/stats/2025,https://lipscombsports.com/sports/womens-soccer/roster,High,,2028,Forward
Lipscomb,ASUN,Amaya Boarman,Fr.,0,0,0,USA,"Colorado Springs, Co.",,,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Forward
Lipscomb,ASUN,Katie Stefanovski,Fr.,0,0,0,USA,"Chandler, AZ",,,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Midfielder
Lipscomb,ASUN,Naomi Hochgesang,Fr.,0,0,0,USA,"Fullerton, CA",,,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Defender
Lipscomb,ASUN,Sunnie Woodard,So.,0,0,0,USA,"Little Rock, AR",,,https://lipscombsports.com/sports/womens-soccer/roster,High,,2029,Goalkeeper
Lipscomb,ASUN,Greer Kice,Fr.,0,0,0,USA,"Wichita, KS",,,https://lipscombsports.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
LIU,NEC,Betty Hall,Sr.,1281,16.0,16.0,International,"Stockport, England",United Kingdom,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2027,Midfielder
LIU,NEC,Grace Hennig,R-Sr.,934,17.0,15.0,USA,"Red Hook, N.Y.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2027,Forward
LIU,NEC,Brooklyn Menard,Fr.,615,13.0,5.0,International,"Gatineau, Quebec, Canada",Canada,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Midfielder
LIU,NEC,Izzy Stein,Sr.,1021,16.0,14.0,International,"Sydney, Australia",Australia,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2027,Midfielder
LIU,NEC,Monica Viveros,R-Fr.,628,15.0,2.0,USA,"Flushing, N.Y.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Midfielder
LIU,NEC,Casey Beauregard,Jr.,898,17.0,10.0,USA,"Dayville, Conn.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2028,Midfielder
LIU,NEC,Flavie Boulanger,Fr.,872,17.0,11.0,International,"Quebec, Canada",Canada,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Midfielder
LIU,NEC,Kaleigh West,Jr.,940,17.0,10.0,USA,"Niskayuna, N.Y.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2028,Defender
LIU,NEC,Kaylie Govoni,Fr.,873,17.0,8.0,USA,"Billerica, Mass.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Defender
LIU,NEC,Morgan Sherrill,So.,1413,16.0,16.0,USA,"Frederick, Md.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2029,Defender
LIU,NEC,Ela Kisin,Gr.,727,14.0,8.0,USA,"Avon, Ohio",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2026,Midfielder
LIU,NEC,Sophia Paffrath,Sr.,800,15.0,9.0,International,"Cologne, Germany",Germany,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2027,Midfielder
LIU,NEC,Bo Price,Fr.,1298,17.0,15.0,International,"Liverpool, England",United Kingdom,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Defender
LIU,NEC,Skylinne Avalos,R-Fr.,135,2.0,1.0,USA,"Davis, Calif.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
LIU,NEC,Hailey Hughes,Fr.,376,14.0,0.0,USA,"Blaine, Minn.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Midfielder
LIU,NEC,Anija Irvine,Fr.,38,1.0,0.0,International,"Auckland, New Zealand",New Zealand,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Defender
LIU,NEC,Rachel Nasshorn,Fr.,103,7.0,0.0,USA,"East Meadow, N.Y.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Midfielder
LIU,NEC,Chloe Price,Fr.,1376,16.0,16.0,International,"Liverpool, England",United Kingdom,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Defender
LIU,NEC,Mackenzie Sibello,So.,45,1.0,0.0,USA,"Lyndhurst, N.J.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2029,Goalkeeper
LIU,NEC,Keely Thomas,R-Jr.,1350,16.0,16.0,USA,"Richmond, Va.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2028,Goalkeeper
LIU,NEC,Thalia Valdez,R-So.,1049,17.0,13.0,USA,"Wantagh, N.Y.",,https://www.liuathletics.com/sports/womens-soccer/stats/2025,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2029,Midfielder
LIU,NEC,Luciana Bocelli,Fr.,0,0,0,USA,"St. James, N.Y.",,,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2030,Defender
LIU,NEC,Emma Panagiotakopoulos,So.,0,0,0,International,"Montreal, Canada",Canada,,https://www.liuathletics.com/sports/womens-soccer/roster,High,,2029,Forward
Long Beach State,Big West,Radisson Banks,Jr.,1431,18.0,18.0,USA,"Bakersfield, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Forward
Long Beach State,Big West,Cherrie Cox,Jr.,674,10.0,9.0,USA,"Torrance, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Forward
Long Beach State,Big West,Ameera White,Fr.,1275,18.0,16.0,USA,"San Diego, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Midfielder
Long Beach State,Big West,Natalie Arnold,So.,1174,17.0,13.0,USA,"Hemet, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Defender
Long Beach State,Big West,Jordan Candelaria,Jr.,1393,18.0,18.0,USA,"Albuquerque, N.M.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Midfielder
Long Beach State,Big West,Kailey Supa,So.,510,18.0,6.0,USA,"Woodland Hills, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Forward
Long Beach State,Big West,Natelle El Mokbel,Fr.,825,18.0,9.0,International,"Montreal, Canada",Canada,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Forward
Long Beach State,Big West,Malea Johnson,So.,405,16.0,3.0,USA,"Chatsworth, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Midfielder
Long Beach State,Big West,Julie Lopez,So.,868,18.0,9.0,USA,"Sylmar, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Midfielder
Long Beach State,Big West,Charlotte Luhr,So.,151,9.0,0.0,International,"Stockholm, Sweden",Sweden,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Forward
Long Beach State,Big West,Ruby Mansour,Fr.,338,13.0,2.0,USA,"Fresno, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Defender
Long Beach State,Big West,Hannah Peters,Fr.,236,12.0,0.0,USA,"Fresno, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Midfielder
Long Beach State,Big West,Kana Uchida,Jr.,1422,18.0,18.0,International,"Urayasu City, Japan",Japan,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Defender
Long Beach State,Big West,Zoe Willis,Jr.,1617,18.0,18.0,USA,"Temecula, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Defender
Long Beach State,Big West,Thilde Alvberger,Fr.,190,5.0,0.0,International,"Norrkoping, Sweden",Sweden,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Defender
Long Beach State,Big West,Brooklyn Antonucci,So.,1421,17.0,17.0,USA,"Rancho Cucamonga, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Defender
Long Beach State,Big West,Yuna Demir,So.,61,3.0,0.0,International,"Remshalden, Germany",Germany,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Midfielder
Long Beach State,Big West,Makena Irvine,R-Fr.,192,10.0,0.0,USA,"Torrance, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Midfielder
Long Beach State,Big West,Mila Ivits,Fr.,25,2.0,0.0,International,"Athens, Greece",Greece,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Forward
Long Beach State,Big West,Logan Nidy,Sr.,1059,18.0,15.0,USA,"Fresno, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2027,Forward
Long Beach State,Big West,Kylie Perez,Jr.,856,14.0,9.0,USA,"Cerritos, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Defender
Long Beach State,Big West,Aurora Schuck,Jr.,1620,18.0,18.0,USA,"Lakewood, Calif.",,https://longbeachstate.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Goalkeeper
Long Beach State,Big West,Amaya Sanles,R-Fr.,0,0,0,USA,"Torrance, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Long Beach State,Big West,Cassidy Parks,Fr.,0,0,0,USA,"Carlsbad, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Long Beach State,Big West,Kylie O'Donnell,Fr.,0,0,0,USA,"Castaic, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Midfielder
Long Beach State,Big West,Amanda Perez,Jr.,0,0,0,USA,"Downey, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2028,Forward
Long Beach State,Big West,Alanah Ramirez,So.,0,0,0,USA,"Encinitas, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2029,Forward
Long Beach State,Big West,Siri Coyne,Fr.,0,0,0,USA,"Rocklin, Calif.",,,https://web.archive.org/web/20251124015025/https://longbeachstate.com/sports/womens-soccer/roster,High,,2030,Defender
Longwood,Big South,Sam Fischer,Fr.,826,19.0,7.0,USA,"Charlottesville, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Forward
Longwood,Big South,Meghan Piazza,Jr.,1189,19.0,19.0,USA,"Crofton, Md.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2028,Midfielder
Longwood,Big South,Madison Fitzpatrick,Sr.,583,18.0,2.0,USA,"Nokesville, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Taylor Hoag,So.,518,17.0,1.0,USA,"Friendsville, Tenn.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Forward
Longwood,Big South,Karleigh Minson,Sr.,1099,19.0,18.0,USA,"Virginia Beach, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Claire Schultz,Sr.,808,19.0,13.0,USA,"Stevensville, Md.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Midfielder
Longwood,Big South,Remi Siner,So.,598,18.0,1.0,USA,"Leawood, Kan.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Defender
Longwood,Big South,Peyton Curney,Jr.,752,19.0,8.0,USA,"Virginia Beach, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2028,Forward
Longwood,Big South,Emma Jones,Sr.,1288,19.0,19.0,USA,"Roanoke, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Reese Coggeshall,Fr.,712,19.0,5.0,USA,"Charlottesville, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Forward
Longwood,Big South,Coryn Silberstein,Jr.,1541,19.0,19.0,USA,"Springfield, Pa.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2028,Midfielder
Longwood,Big South,Sunny Ferren,Junior,133,7.0,0.0,USA,"Birmingham, Ala.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251025194757/https://longwoodlancers.com/sports/womens-soccer/roster/sunny-ferren/6264,Medium,Recovered from an archived (Wayback Machine) copy of the player's bio page rather than a live page. Spot-check recommended.,2028,
Longwood,Big South,Sarah Olson,Fr.,1289,19.0,12.0,USA,"Ashland, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Defender
Longwood,Big South,Berni Wayland,So.,1093,15.0,13.0,USA,"West Linn, Ore.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Defender
Longwood,Big South,Hailey Baltzelle,Sr.,25,2.0,1.0,USA,"Stafford, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Victoria Drake,Sr.,497,17.0,7.0,USA,"Midlothian, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Harper Morrison,Fr.,635,11.0,6.0,USA,"Westwood, Mass.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Defender
Longwood,Big South,Sydney Robertson,Sr.,1371,16.0,15.0,USA,"Newport News, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2027,Forward
Longwood,Big South,Sara Curtis,Gr.,1716,19.0,19.0,USA,"Apex, N.C.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2026,Goalkeeper
Longwood,Big South,Selena Duncan,Fr.,71,5.0,0.0,USA,"Beaufort, S.C.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Midfielder
Longwood,Big South,Phoebe Ganion,Fr.,45,5.0,0.0,USA,"Newport Beach, Calif.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Forward
Longwood,Big South,Taylor Kamalsky,Fr.,1279,19.0,17.0,USA,"Charlottesville, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Defender
Longwood,Big South,Lexie Miller,Fr.,14,1.0,0.0,USA,"Chesapeake, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Longwood,Big South,Kiki Putnam,Fr.,557,7.0,7.0,USA,"Lincolnton, N.C.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Defender
Longwood,Big South,Ella Searcey,So.,265,14.0,0.0,USA,"Chesterfield, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Midfielder
Longwood,Big South,Riley Sowders,So.,24,3.0,0.0,USA,"Phoenix, AZ",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,,High,"Hometown confirmed via Longwood Lancers official roster bio page; Sophomore class for 2025 confirmed directly via the same bio page's career log (no game action in 2023 or 2024, first playing season in 2025).",2029,
Longwood,Big South,Summer Toone,So.,101,4.0,0.0,USA,"Berryville, Va.",,https://longwoodlancers.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Midfielder
Longwood,Big South,Rosie Fontecchio,Fr.,0,0,0,USA,"North Ridgeville, Ohio",,,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2030,Midfielder
Longwood,Big South,Madie Wessel,So.,0,0,0,USA,"Sewell, N.J.",,,https://web.archive.org/web/20251130072709/https://longwoodlancers.com/sports/womens-soccer/roster,High,,2029,Goalkeeper
Louisiana,Sun Belt,Carson Glenn,So.,1174,18.0,15.0,USA,"Lewisville, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Forward
Louisiana,Sun Belt,Miku Kurihara,Fr.,697,14.0,6.0,International,"Chigasaki, Japan",Japan,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Forward
Louisiana,Sun Belt,Salma Elhaimer,Jr.,968,18.0,17.0,USA,"Tomball, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2028,Forward
Louisiana,Sun Belt,Maiya Clark,Jr.,852,17.0,8.0,USA,"Lexington, Kent.",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2028,Forward
Louisiana,Sun Belt,Addison Soehn,Fr.,842,18.0,9.0,USA,"Birmingham, Alabama",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Midfielder
Louisiana,Sun Belt,Briana Henry,Sr.,379,17.0,0.0,International,"Hamilton, Ontario, Canada",Canada,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2027,Forward
Louisiana,Sun Belt,Charlotte Hinchey,Fr.,1471,18.0,18.0,USA,"Wolfeboro, New Hampshire",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Defender
Louisiana,Sun Belt,Chloe Mueller,So.,978,17.0,9.0,USA,"Jupiter, Fla.",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Defender
Louisiana,Sun Belt,Sisley Stephens,Sr.,1340,18.0,17.0,USA,"Lantana, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2027,Midfielder
Louisiana,Sun Belt,Tori Bockstadter,So.,356,15.0,1.0,USA,"O'Fallon, Mo.",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Forward
Louisiana,Sun Belt,Kendal Green,Jr.,540,16.0,5.0,USA,"Louisville, Kentucky",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2028,Midfielder
Louisiana,Sun Belt,Raegan Latiolais,Sr.,920,18.0,18.0,USA,"Lafayette, Louisiana",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2027,Forward
Louisiana,Sun Belt,Amelia Majtczak,So.,242,10.0,0.0,International,"Konstantynow Lodzki, Poland",Poland,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Midfielder
Louisiana,Sun Belt,Sophia Moore,Fr.,727,18.0,8.0,USA,"Trophy Club, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Midfielder
Louisiana,Sun Belt,Adeline Nemeth,So.,324,13.0,0.0,USA,"Cleveland, Ohio",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Forward
Louisiana,Sun Belt,Sydney Byrnes,So.,1356,18.0,18.0,USA,"Orange, Calif.",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Defender
Louisiana,Sun Belt,Denver Barnes,Fr.,473,15.0,2.0,USA,"Keller, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Defender
Louisiana,Sun Belt,Anna Darling,Fr.,15,1.0,0.0,USA,"San Antonio, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Midfielder
Louisiana,Sun Belt,Sienna Hurrell,So.,50,3.0,0.0,International,"London, England",United Kingdom,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2029,Midfielder
Louisiana,Sun Belt,Natalie Mayes,Jr.,1590,18.0,18.0,USA,"Lantana, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2028,Goalkeeper
Louisiana,Sun Belt,Olivia Orellana,Fr.,325,10.0,5.0,USA,"Katy, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2030,Defender
Louisiana,Sun Belt,Lily Parker,Gr.,617,13.0,4.0,USA,"Austin, Texas",,https://ragincajuns.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251126091006/https://ragincajuns.com/sports/womens-soccer/roster,High,,2026,Defender
